X,Y,Target,Dataset,Data_Perspective
-35.051403045654304,-2.3097574710845947,0.0,cars,RP
-30.74184417724609,-2.357180595397949,1.0,cars,RP
-20.04558753967285,16.500131607055664,1.0,cars,RP
-47.474388122558594,-14.869894981384276,0.0,cars,RP
-41.47130966186523,-12.595840454101562,0.0,cars,RP
-18.88512420654297,9.269484519958496,0.0,cars,RP
-35.09432601928711,-7.061186790466309,0.0,cars,RP
-37.440040588378906,-9.609310150146484,0.0,cars,RP
-15.07943630218506,19.32784652709961,0.0,cars,RP
-33.00747299194336,-5.840285778045653,0.0,cars,RP
-27.60627174377441,-5.288619995117188,0.0,cars,RP
-18.7574520111084,21.08344841003418,0.0,cars,RP
-45.809532165527344,-16.731752395629886,0.0,cars,RP
-41.067665100097656,-14.963846206665039,0.0,cars,RP
-18.342432022094727,7.2730369567871085,1.0,cars,RP
-33.773162841796875,-10.10338306427002,0.0,cars,RP
-35.87028121948242,-12.102581977844238,1.0,cars,RP
-13.525745391845705,17.60040855407715,1.0,cars,RP
-31.22180938720703,-8.752233505249022,0.0,cars,RP
-27.411273956298828,-8.290767669677733,1.0,cars,RP
-19.257686614990234,19.13493537902832,1.0,cars,RP
-47.739952087402344,-11.002476692199707,0.0,cars,RP
-44.214881896972656,-9.113883018493652,0.0,cars,RP
-17.615859985351562,11.50454330444336,1.0,cars,RP
-37.78779602050781,-4.017924785614014,0.0,cars,RP
-39.40130233764648,-6.847548961639403,1.0,cars,RP
-16.168083190917972,15.178853988647461,1.0,cars,RP
-35.4742431640625,-2.293250322341919,0.0,cars,RP
-30.33176231384277,-2.3778605461120605,1.0,cars,RP
-19.72696304321289,16.76150131225586,1.0,cars,RP
6.136107444763184,-65.18710327148439,0.0,cars,RP
6.840015411376952,-60.15862274169922,0.0,cars,RP
-7.382009506225586,-44.76033401489258,0.0,cars,RP
11.099223136901855,-72.61833190917969,0.0,cars,RP
14.715628623962402,-76.8530502319336,0.0,cars,RP
-1.4564894437789917,-47.99407958984375,0.0,cars,RP
19.94883346557617,-68.30849456787111,0.0,cars,RP
21.126014709472656,-73.71449279785156,0.0,cars,RP
0.4114440679550171,-51.16772842407226,0.0,cars,RP
5.69799280166626,-63.171630859375,0.0,cars,RP
5.025876045227051,-60.839759826660156,0.0,cars,RP
-6.497318744659424,-42.84234237670898,1.0,cars,RP
13.06499481201172,-71.51760864257812,0.0,cars,RP
16.44830322265625,-75.74299621582031,0.0,cars,RP
-2.5512712001800537,-46.27111053466797,1.0,cars,RP
17.789262771606445,-69.53565979003906,0.0,cars,RP
19.199613571166992,-74.33694458007812,1.0,cars,RP
1.0788384675979614,-53.11651992797852,1.0,cars,RP
10.54621124267578,-62.94450378417969,0.0,cars,RP
10.441514015197754,-60.9229736328125,0.0,cars,RP
-9.85742473602295,-43.21166229248047,0.0,cars,RP
10.264171600341797,-68.53554534912111,0.0,cars,RP
12.52845287322998,-67.34464263916016,0.0,cars,RP
-4.651915073394775,-49.16022491455078,1.0,cars,RP
17.169021606445312,-65.36853790283203,0.0,cars,RP
15.21034336090088,-66.33071899414061,1.0,cars,RP
-1.858470439910889,-53.228858947753906,1.0,cars,RP
6.599215984344482,-65.21320343017578,0.0,cars,RP
6.836373329162598,-59.69760513305664,0.0,cars,RP
-6.909892559051514,-44.83314514160156,0.0,cars,RP
11.41802978515625,-72.92134857177734,0.0,cars,RP
14.465253829956055,-76.43232727050781,0.0,cars,RP
-1.056598663330078,-47.79667663574219,0.0,cars,RP
20.18846893310547,-68.66398620605469,0.0,cars,RP
21.06566619873047,-73.21076965332031,0.0,cars,RP
0.7909942865371704,-50.92439651489258,0.0,cars,RP
6.18131160736084,-63.15140151977539,0.0,cars,RP
4.947751998901367,-60.3852767944336,0.0,cars,RP
-6.03860330581665,-42.94214630126953,1.0,cars,RP
13.381009101867676,-71.82642364501953,0.0,cars,RP
16.21616554260254,-75.25875854492188,0.0,cars,RP
-2.130773067474365,-46.05510711669922,1.0,cars,RP
18.072036743164066,-69.84363555908203,0.0,cars,RP
19.01890754699707,-73.84033203125,1.0,cars,RP
1.473146677017212,-52.85369491577149,1.0,cars,RP
10.230660438537598,-63.27315902709961,0.0,cars,RP
10.020757675170898,-60.75738525390625,0.0,cars,RP
-9.44009017944336,-43.00831985473633,1.0,cars,RP
10.43605899810791,-68.95267486572266,0.0,cars,RP
12.690953254699707,-67.79319763183594,1.0,cars,RP
-4.229643821716309,-49.10651397705078,1.0,cars,RP
17.515033721923828,-65.71813201904297,0.0,cars,RP
15.462813377380373,-66.75279235839844,1.0,cars,RP
-1.7611169815063477,-52.82807159423828,1.0,cars,RP
7.288078308105469,-65.24169921875,0.0,cars,RP
6.795527458190918,-59.00133895874024,0.0,cars,RP
-6.205338001251222,-44.95792007446289,0.0,cars,RP
11.88748836517334,-73.43724060058594,0.0,cars,RP
14.101841926574707,-75.80634307861328,0.0,cars,RP
-0.4318103194236755,-47.44878005981445,0.0,cars,RP
20.593944549560547,-69.21137237548828,0.0,cars,RP
20.98736953735352,-72.50070190429688,0.0,cars,RP
1.4183717966079712,-50.58966445922852,0.0,cars,RP
6.8693528175354,-63.15257263183594,0.0,cars,RP
4.8331642150878915,-59.70685195922852,0.0,cars,RP
-5.360783576965332,-43.11724853515625,1.0,cars,RP
13.84017276763916,-72.31098937988281,0.0,cars,RP
15.869771957397461,-74.61151885986328,1.0,cars,RP
-1.486289143562317,-45.72804641723633,1.0,cars,RP
18.51041412353516,-70.3133544921875,0.0,cars,RP
18.80425453186035,-73.16033172607422,1.0,cars,RP
2.0925660133361816,-52.47961807250977,1.0,cars,RP
9.850146293640137,-63.78485488891602,0.0,cars,RP
9.494531631469727,-60.42359161376953,0.0,cars,RP
-8.913153648376465,-42.633705139160156,1.0,cars,RP
10.701704978942873,-69.57090759277344,0.0,cars,RP
12.952082633972168,-68.44956207275389,1.0,cars,RP
-3.601454257965088,-49.06637954711914,1.0,cars,RP
17.995195388793945,-66.20654296875,0.0,cars,RP
15.82086181640625,-67.36012268066406,1.0,cars,RP
-1.6513599157333374,-52.20718002319336,1.0,cars,RP
7.706188201904298,-65.28521728515625,0.0,cars,RP
6.7508087158203125,-58.55372619628906,0.0,cars,RP
-5.717662334442139,-45.0238037109375,0.0,cars,RP
12.18699550628662,-73.7669448852539,0.0,cars,RP
13.889111518859865,-75.39848327636719,0.0,cars,RP
-0.0046305316500365725,-47.17587280273438,0.0,cars,RP
20.879188537597656,-69.55257415771484,0.0,cars,RP
20.971343994140625,-72.04070281982422,0.0,cars,RP
1.878376007080078,-50.38493728637695,0.0,cars,RP
7.324343681335449,-63.1847152709961,0.0,cars,RP
4.7727694511413565,-59.2124137878418,0.0,cars,RP
-4.87794828414917,-43.24628829956055,1.0,cars,RP
14.125072479248047,-72.63529968261719,0.0,cars,RP
15.62890338897705,-74.17674255371094,1.0,cars,RP
-1.0094135999679563,-45.51880645751953,1.0,cars,RP
18.82933807373047,-70.59162139892578,0.0,cars,RP
18.67919921875,-72.7005615234375,1.0,cars,RP
2.528585910797119,-52.20085525512695,1.0,cars,RP
9.636143684387207,-64.14888000488281,0.0,cars,RP
9.218710899353027,-60.15621948242188,0.0,cars,RP
-8.580196380615233,-42.337852478027344,1.0,cars,RP
10.86960220336914,-69.96510314941406,0.0,cars,RP
13.114545822143555,-68.85853576660156,1.0,cars,RP
-3.193450927734375,-49.0626449584961,1.0,cars,RP
18.325592041015625,-66.49373626708984,0.0,cars,RP
16.059823989868164,-67.73871612548828,1.0,cars,RP
-1.577745795249939,-51.784523010253906,1.0,cars,RP
21.19902992248535,-46.8509635925293,0.0,cars,RP
17.029699325561527,-50.16970443725586,0.0,cars,RP
8.869451522827148,-39.51718521118164,0.0,cars,RP
26.626310348510746,-52.37312698364258,0.0,cars,RP
21.04017639160156,-55.12214279174805,0.0,cars,RP
7.195601940155028,-43.630615234375,0.0,cars,RP
28.630340576171875,-57.85618209838867,0.0,cars,RP
24.04273796081543,-60.26670837402344,0.0,cars,RP
9.389399528503418,-48.55934524536133,0.0,cars,RP
19.776147842407227,-48.075538635253906,0.0,cars,RP
15.743876457214355,-51.3707504272461,0.0,cars,RP
7.42173433303833,-38.6475830078125,1.0,cars,RP
24.663908004760746,-53.11564254760742,0.0,cars,RP
19.400840759277344,-55.86423110961914,0.0,cars,RP
5.284505367279053,-43.46638107299805,1.0,cars,RP
26.75802803039551,-58.5642204284668,0.0,cars,RP
22.51167297363281,-61.13833618164063,1.0,cars,RP
7.877633094787598,-49.56840515136719,1.0,cars,RP
18.48896026611328,-45.60187530517578,0.0,cars,RP
16.11247444152832,-47.52253723144531,0.0,cars,RP
11.354479789733887,-39.58488845825195,0.0,cars,RP
24.235759735107425,-50.736534118652344,0.0,cars,RP
20.94676399230957,-52.84048080444336,0.0,cars,RP
10.765268325805664,-43.50561141967773,1.0,cars,RP
28.4239559173584,-61.01755905151367,0.0,cars,RP
25.5191593170166,-62.46210479736328,1.0,cars,RP
11.699522972106935,-46.59918594360352,1.0,cars,RP
21.57473945617676,-47.1270866394043,0.0,cars,RP
17.47768211364746,-50.43666458129883,0.0,cars,RP
8.630135536193848,-40.02120208740234,0.0,cars,RP
26.78954887390137,-52.78152084350586,0.0,cars,RP
21.442174911499023,-55.44180679321289,0.0,cars,RP
7.165017604827881,-44.10558700561523,0.0,cars,RP
28.50628662109375,-57.42408752441406,0.0,cars,RP
23.979358673095703,-59.74890518188477,0.0,cars,RP
9.049357414245604,-48.15000534057617,0.0,cars,RP
20.118513107299805,-48.41555404663086,0.0,cars,RP
16.09709358215332,-51.75574111938477,0.0,cars,RP
7.109217643737793,-39.06049346923828,1.0,cars,RP
24.85197448730469,-53.5306510925293,0.0,cars,RP
19.66494369506836,-56.27851867675781,0.0,cars,RP
5.246252059936523,-43.9329833984375,1.0,cars,RP
26.630210876464844,-58.12972259521485,0.0,cars,RP
22.304243087768555,-60.6723861694336,1.0,cars,RP
7.553454399108888,-49.201210021972656,1.0,cars,RP
18.95404815673828,-45.62486267089844,0.0,cars,RP
16.51915168762207,-47.61552810668945,0.0,cars,RP
11.181427001953123,-39.98362350463867,1.0,cars,RP
24.67444038391113,-50.73537826538086,0.0,cars,RP
21.35749053955078,-52.92855834960938,1.0,cars,RP
10.33816623687744,-43.661075592041016,1.0,cars,RP
28.547779083251953,-60.5736083984375,0.0,cars,RP
25.66014289855957,-62.05037307739258,1.0,cars,RP
11.271112442016602,-46.56436157226562,1.0,cars,RP
22.088096618652344,-47.56648635864258,0.0,cars,RP
18.028871536254886,-50.8803825378418,0.0,cars,RP
8.281270980834961,-40.640960693359375,0.0,cars,RP
27.043176651000977,-53.39506530761719,0.0,cars,RP
21.944297790527344,-55.90332794189453,0.0,cars,RP
7.075085163116455,-44.76968002319336,0.0,cars,RP
28.31874656677246,-56.78768539428711,0.0,cars,RP
23.78095054626465,-59.0869369506836,0.0,cars,RP
8.560517311096191,-47.6133041381836,0.0,cars,RP
20.62529945373535,-48.88343811035156,0.0,cars,RP
16.611909866333008,-52.26909637451172,0.0,cars,RP
6.680042743682861,-39.6292724609375,1.0,cars,RP
25.14530944824219,-54.14009475708008,0.0,cars,RP
20.06227684020996,-56.86818313598633,1.0,cars,RP
5.201311111450195,-44.63668441772461,1.0,cars,RP
26.450571060180664,-57.4703369140625,0.0,cars,RP
22.0249137878418,-60.0091438293457,1.0,cars,RP
7.095231056213379,-48.6484260559082,1.0,cars,RP
19.570188522338867,-45.49285507202149,0.0,cars,RP
17.110481262207028,-47.76031875610352,0.0,cars,RP
10.95975112915039,-40.56698226928711,1.0,cars,RP
25.31590461730957,-50.64520645141602,0.0,cars,RP
21.97443962097168,-53.076438903808594,1.0,cars,RP
9.758569717407227,-43.92448425292969,1.0,cars,RP
28.839754104614254,-60.01947402954102,0.0,cars,RP
25.88753890991211,-61.45734786987305,1.0,cars,RP
10.661947250366213,-46.4717788696289,1.0,cars,RP
22.45380210876465,-47.8897819519043,0.0,cars,RP
18.365467071533203,-51.20857238769531,0.0,cars,RP
7.972697734832764,-41.03295516967773,0.0,cars,RP
27.23259925842285,-53.81669616699219,0.0,cars,RP
22.26806640625,-56.235206604003906,0.0,cars,RP
6.923825740814209,-45.2344856262207,0.0,cars,RP
28.195711135864254,-56.32232666015625,0.0,cars,RP
23.60427665710449,-58.61932754516602,0.0,cars,RP
8.161654472351074,-47.27050399780274,0.0,cars,RP
21.023149490356445,-49.19723892211914,0.0,cars,RP
16.975959777832028,-52.61918640136719,0.0,cars,RP
6.395294666290282,-40.0562858581543,1.0,cars,RP
25.383745193481445,-54.54431915283203,0.0,cars,RP
20.353296279907227,-57.2694206237793,1.0,cars,RP
5.177857875823975,-45.13175582885742,1.0,cars,RP
26.359699249267575,-56.99346542358398,0.0,cars,RP
21.84002685546875,-59.53976821899414,1.0,cars,RP
6.788297176361084,-48.255149841308594,1.0,cars,RP
20.008928298950195,-45.32269287109375,0.0,cars,RP
17.482864379882812,-47.87489700317383,0.0,cars,RP
10.771954536437988,-40.96467590332031,1.0,cars,RP
25.76643371582031,-50.53526306152344,0.0,cars,RP
22.3565731048584,-53.20547103881836,1.0,cars,RP
9.383402824401855,-44.149314880371094,1.0,cars,RP
29.13052177429199,-59.68209838867188,0.0,cars,RP
26.02432632446289,-61.06160354614258,1.0,cars,RP
10.233237266540527,-46.38235473632813,1.0,cars,RP
-7.433147430419923,-69.14292144775389,0.0,cars,RP
-9.052817344665527,-65.40042877197266,0.0,cars,RP
-15.148080825805664,-50.71032333374024,0.0,cars,RP
-10.43046760559082,-77.82738494873047,0.0,cars,RP
-15.656770706176758,-76.76311492919922,0.0,cars,RP
-17.016351699829098,-57.92658996582031,0.0,cars,RP
-7.144620418548584,-78.56233215332031,0.0,cars,RP
-7.298305034637451,-83.8746566772461,0.0,cars,RP
-12.834879875183105,-57.65536880493164,0.0,cars,RP
-5.721614360809326,-67.97327423095703,0.0,cars,RP
-7.1165523529052725,-64.47798156738281,1.0,cars,RP
-15.8019380569458,-48.91485977172852,1.0,cars,RP
-11.125720977783203,-79.87444305419922,0.0,cars,RP
-16.261829376220707,-78.81129455566406,1.0,cars,RP
-19.095348358154297,-58.14456558227539,1.0,cars,RP
-4.841017723083496,-79.42220306396484,0.0,cars,RP
-5.0319108963012695,-83.880859375,1.0,cars,RP
-11.579002380371096,-58.96037292480469,2.0,cars,RP
-9.707355499267578,-69.76340484619139,0.0,cars,RP
-11.122614860534668,-67.11227416992189,0.0,cars,RP
-19.246583938598636,-50.47076416015625,0.0,cars,RP
-10.28925895690918,-73.81107330322266,0.0,cars,RP
-13.616755485534668,-73.17768096923828,1.0,cars,RP
-17.496147155761722,-54.9889144897461,1.0,cars,RP
-6.547665119171143,-74.7649154663086,0.0,cars,RP
-4.316410541534424,-75.47750854492188,1.0,cars,RP
-13.96829605102539,-55.175987243652344,2.0,cars,RP
-7.2255821228027335,-69.58589935302734,0.0,cars,RP
-8.844571113586426,-65.82728576660156,0.0,cars,RP
-15.539143562316895,-51.03525161743164,0.0,cars,RP
-10.87787914276123,-77.77986907958984,0.0,cars,RP
-15.20175552368164,-76.95490264892578,0.0,cars,RP
-17.01896095275879,-58.39624404907226,0.0,cars,RP
-7.354698657989503,-78.94965362548828,0.0,cars,RP
-7.393860816955566,-83.39612579345703,0.0,cars,RP
-13.242167472839355,-58.00100708007813,0.0,cars,RP
-5.595351219177246,-68.36834716796875,0.0,cars,RP
-6.908476829528809,-64.90029907226561,1.0,cars,RP
-16.195907592773438,-49.13926315307617,1.0,cars,RP
-11.550323486328125,-79.80039978027344,0.0,cars,RP
-15.819330215454102,-79.04033660888672,1.0,cars,RP
-19.019575119018555,-58.56282043457031,1.0,cars,RP
-5.158799648284912,-79.70165252685547,0.0,cars,RP
-5.106818199157715,-83.44464874267578,1.0,cars,RP
-11.917430877685547,-59.29207992553711,2.0,cars,RP
-9.622159957885742,-70.19073486328125,0.0,cars,RP
-11.105539321899414,-67.56056976318361,1.0,cars,RP
-18.987348556518555,-50.89320373535156,1.0,cars,RP
-10.436203956604004,-74.23934173583984,0.0,cars,RP
-13.597607612609865,-73.64310455322266,1.0,cars,RP
-17.75229263305664,-55.3490104675293,2.0,cars,RP
-6.798495769500732,-75.17289733886719,0.0,cars,RP
-4.5311923027038565,-75.89769744873047,1.0,cars,RP
-14.226400375366213,-55.51875305175781,2.0,cars,RP
-6.900442123413086,-70.22279357910156,0.0,cars,RP
-8.532825469970701,-66.42881011962889,0.0,cars,RP
-16.064830780029293,-51.4576530456543,0.0,cars,RP
-11.549893379211426,-77.70377349853516,0.0,cars,RP
-14.568866729736328,-77.25396728515625,0.0,cars,RP
-17.012718200683597,-59.10209274291992,0.0,cars,RP
-7.634366989135742,-79.5627670288086,0.0,cars,RP
-7.528958797454834,-82.7112808227539,0.0,cars,RP
-13.778345108032227,-58.5240478515625,0.0,cars,RP
-5.341124057769775,-69.00045013427734,0.0,cars,RP
-6.623157978057861,-65.50259399414061,1.0,cars,RP
-16.770971298217773,-49.45820617675781,1.0,cars,RP
-12.212169647216795,-79.69972229003906,0.0,cars,RP
-15.184319496154785,-79.35912322998047,1.0,cars,RP
-18.932722091674805,-59.2522087097168,2.0,cars,RP
-5.615250587463379,-80.1776351928711,0.0,cars,RP
-5.213559627532959,-82.77875518798828,1.0,cars,RP
-12.465127944946287,-59.80143737792969,2.0,cars,RP
-9.414457321166992,-70.79454040527344,0.0,cars,RP
-11.223198890686037,-68.17724609375,1.0,cars,RP
-18.666645050048828,-51.45681381225586,1.0,cars,RP
-10.6957368850708,-74.8440170288086,0.0,cars,RP
-13.568755149841307,-74.30486297607422,1.0,cars,RP
-18.16611862182617,-55.81833267211914,2.0,cars,RP
-7.125167846679688,-75.76638793945312,0.0,cars,RP
-4.835834503173828,-76.50276947021484,1.0,cars,RP
-14.609598159790039,-56.01755905151367,2.0,cars,RP
-6.659815311431885,-70.64649963378906,0.0,cars,RP
-8.331384658813478,-66.80019378662111,0.0,cars,RP
-16.38014793395996,-51.77182388305664,0.0,cars,RP
-12.012147903442385,-77.69793701171875,0.0,cars,RP
-14.169401168823242,-77.49575805664062,0.0,cars,RP
-17.065423965454098,-59.62089157104492,0.0,cars,RP
-7.816529750823975,-79.98474884033203,0.0,cars,RP
-7.645261287689209,-82.27391815185547,0.0,cars,RP
-14.10179042816162,-58.95411682128906,0.0,cars,RP
-5.167903423309326,-69.45962524414061,0.0,cars,RP
-6.451913833618164,-65.89217376708984,1.0,cars,RP
-17.140485763549805,-49.6533317565918,1.0,cars,RP
-12.642921447753904,-79.6744613647461,0.0,cars,RP
-14.776519775390625,-79.59204864501953,1.0,cars,RP
-18.86992645263672,-59.7480697631836,2.0,cars,RP
-5.926583290100098,-80.47038269042969,0.0,cars,RP
-5.302332401275635,-82.35874938964844,1.0,cars,RP
-12.855079650878904,-60.14046096801758,2.0,cars,RP
-9.223224639892578,-71.21163177490234,0.0,cars,RP
-11.374784469604492,-68.56362915039061,1.0,cars,RP
-18.47100257873535,-51.85721206665039,1.0,cars,RP
-10.909607887268066,-75.24163818359375,0.0,cars,RP
-13.544256210327148,-74.74614715576172,1.0,cars,RP
-18.49471092224121,-56.11166763305664,2.0,cars,RP
-7.349413394927978,-76.1620864868164,0.0,cars,RP
-5.049759387969972,-76.8904037475586,1.0,cars,RP
-14.861004829406738,-56.38067245483398,2.0,cars,RP
1.760962963104248,-68.11982727050781,0.0,cars,RP
-0.20624081790447235,-64.38534545898439,0.0,cars,RP
-12.129942893981935,-47.70584487915039,0.0,cars,RP
1.3423693180084229,-80.00739288330078,0.0,cars,RP
3.64678955078125,-83.04368591308594,0.0,cars,RP
-8.653119087219237,-53.7328987121582,0.0,cars,RP
5.8741397857666025,-77.6450424194336,0.0,cars,RP
8.381239891052246,-80.76567840576172,0.0,cars,RP
-7.012145519256593,-55.856529235839844,0.0,cars,RP
2.020893812179565,-66.30389404296875,0.0,cars,RP
1.4590221643447876,-63.8990478515625,1.0,cars,RP
-10.667354583740234,-46.58230972290039,2.0,cars,RP
3.0432307720184326,-79.32058715820312,0.0,cars,RP
5.519357204437256,-83.07866668701172,1.0,cars,RP
-9.139018058776855,-51.89134979248047,2.0,cars,RP
7.5470333099365225,-76.8416519165039,0.0,cars,RP
10.231192588806152,-79.71038055419922,2.0,cars,RP
-5.290374279022217,-56.752197265625,2.0,cars,RP
-0.2683238983154297,-68.81150054931639,0.0,cars,RP
-0.6345751881599426,-66.67255401611328,0.0,cars,RP
-12.239981651306152,-44.83787155151367,0.0,cars,RP
1.4566398859024048,-74.28514862060547,0.0,cars,RP
1.607561469078064,-76.72891998291016,1.0,cars,RP
-6.760624885559082,-52.1472053527832,2.0,cars,RP
3.991407632827759,-73.8211669921875,0.0,cars,RP
5.9847984313964835,-73.04395294189453,2.0,cars,RP
-5.372223377227783,-54.076622009277344,2.0,cars,RP
2.2172210216522217,-68.37849426269531,0.0,cars,RP
-0.44702014327049255,-63.9660758972168,0.0,cars,RP
-11.96225357055664,-48.14942932128906,0.0,cars,RP
1.3571292161941528,-80.49620056152344,0.0,cars,RP
3.4034438133239746,-83.4518814086914,0.0,cars,RP
-9.119095802307127,-53.90613174438477,0.0,cars,RP
6.0681705474853525,-78.09266662597656,0.0,cars,RP
8.593094825744629,-81.16940307617188,0.0,cars,RP
-7.298408031463622,-56.25855255126953,0.0,cars,RP
2.5323750972747803,-66.36210632324219,0.0,cars,RP
1.4905167818069458,-63.38630294799805,1.0,cars,RP
